incident_id,case_number,incident_datetime,incident_type_primary,incident_description,clearance_type,address_1,address_2,city,state,zip,country,latitude,longitude,created_at,updated_at,location,hour_of_day,day_of_week,parent_incident_type
835785442,S180610144,03/02/2018 10:54:53 AM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,100 Block BLOCK PROSPECT RD,,SANTA CLARA COUNTY,CA,,,37.29280906720443,-121.99989603294873,03/02/2018 10:41:23 PM,03/09/2018 06:22:07 PM,POINT (-121.99989603294873 37.29280906720443),10,Friday,Sexual Assault
861208964,S181760223,06/25/2018 01:01:05 PM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,2400 Block ENBORG LN,,SANTA CLARA COUNTY,CA,,,37.31106427335769,-121.93750387021669,06/26/2018 05:59:38 AM,07/01/2018 01:27:41 AM,POINT (-121.93750387021667 37.31106427335769),13,Monday,Sexual Assault
861312737,S181770462,06/26/2018 07:42:14 PM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,MT UMUNHUM RD,,SANTA CLARA COUNTY,CA,,,37.175464721490904,-121.86250827917051,06/27/2018 09:56:04 AM,06/27/2018 09:56:11 AM,POINT (-121.86250827917051 37.17546472149091),19,Tuesday,Sexual Assault
861721867,S181820271,07/01/2018 05:06:29 PM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,1 Block BLOCK S BASCOM AV,,SANTA CLARA COUNTY,CA,,,37.31493528754397,-121.93094108949506,07/02/2018 01:13:29 PM,07/07/2018 09:12:06 AM,POINT (-121.93094108949506 37.31493528754397),17,Sunday,Sexual Assault
857309983,S181630333,06/12/2018 04:45:08 PM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,1 Block BLOCK S BASCOM AV,,SANTA CLARA COUNTY,CA,,,37.31493528754397,-121.93094108949506,06/14/2018 05:50:03 AM,06/17/2018 09:03:08 AM,POINT (-121.93094108949506 37.31493528754397),16,Tuesday,Sexual Assault
865357672,S182120215,07/31/2018 12:47:49 PM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: IN,,400 Block N WHITE RD,,SANTA CLARA COUNTY,CA,,,37.37602312954802,-121.83591424114016,07/31/2018 09:07:58 PM,07/31/2018 09:09:04 PM,POINT (-121.83591424114017 37.376023129548024),12,Tuesday,Sexual Assault
856471526,S181550498,06/04/2018 11:55:21 PM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,100 Block BLOCK W YOUNGER AV,,SANTA CLARA COUNTY,CA,,,37.35402730048415,-121.90584969614679,06/05/2018 01:26:29 PM,06/05/2018 01:27:05 PM,POINT (-121.9058496961468 37.35402730048415),23,Monday,Sexual Assault
833991141,S172230280,08/11/2017 02:27:05 PM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,1 Block BLOCK GUADALUPE PKWY,,SANTA CLARA COUNTY,CA,,,37.348040257192345,-121.90553060871092,02/12/2018 08:56:15 PM,02/13/2018 11:37:13 AM,POINT (-121.905530608711 37.3480402571923),14,Friday,Sexual Assault
833988062,S172300293,08/18/2017 02:32:31 PM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: NR,,1 Block BLOCK N 1ST ST,,SANTA CLARA COUNTY,CA,,,37.360120457112544,-121.90716873485987,02/12/2018 08:55:19 PM,02/13/2018 11:36:52 AM,POINT (-121.90716873486 37.3601204571125),14,Friday,Sexual Assault
833987578,S172310274,08/19/2017 05:36:36 PM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,1 Block BLOCK GUADALUPE PKWY,,SANTA CLARA COUNTY,CA,,,37.348040257192345,-121.90553060871092,02/12/2018 08:55:15 PM,02/13/2018 11:36:47 AM,POINT (-121.905530608711 37.3480402571923),17,Saturday,Sexual Assault
833983282,S172410348,08/29/2017 08:03:58 PM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,1 Block BLOCK S DE ANZA BLVD,,SANTA CLARA COUNTY,CA,,,37.29617712911409,-122.03128526846176,02/12/2018 08:53:38 PM,02/13/2018 11:35:56 AM,POINT (-122.031285268462 37.2961771291141),20,Tuesday,Sexual Assault
834006763,S172480380,09/05/2017 06:26:07 PM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,1 Block BLOCK ENBORG CT,,SANTA CLARA COUNTY,CA,,,37.31087760944556,-121.93368322047914,02/12/2018 09:04:15 PM,02/13/2018 11:41:17 AM,POINT (-121.933683220479 37.3108776094456),18,Tuesday,Sexual Assault
833998055,S172680265,09/25/2017 04:37:46 PM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,200 Block EASTSIDE DR,,SANTA CLARA COUNTY,CA,,,37.37560605335608,-121.83370408115569,02/12/2018 09:01:14 PM,02/13/2018 11:38:54 AM,POINT (-121.833704081156 37.3756060533561),16,Monday,Sexual Assault
834020648,S172760270,10/03/2017 03:41:11 PM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,1 Block BLOCK S BASCOM AV,,SANTA CLARA COUNTY,CA,,,37.31493528754397,-121.93094108949506,02/12/2018 09:09:50 PM,02/13/2018 11:46:52 AM,POINT (-121.930941089495 37.314935287544),15,Tuesday,Sexual Assault
834018298,S172810292,10/08/2017 07:14:31 PM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,1 Block BLOCK SERRA ST,,SANTA CLARA COUNTY,CA,,,37.42812952171701,-122.1551283767366,02/12/2018 09:09:16 PM,02/13/2018 11:44:59 AM,POINT (-122.155128376737 37.428129521717),19,Sunday,Sexual Assault
834018060,S172820152,10/09/2017 10:42:42 AM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,1 Block BLOCK SERRA ST,,SANTA CLARA COUNTY,CA,,,37.42812952171701,-122.1551283767366,02/12/2018 09:09:13 PM,02/13/2018 11:44:39 AM,POINT (-122.155128376737 37.428129521717),10,Monday,Sexual Assault
834017027,S172840264,10/11/2017 01:53:32 PM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,1 Block BLOCK HOSPITAL PKWY,,SANTA CLARA COUNTY,CA,,,37.23951964783153,-121.802798425166,02/12/2018 09:08:56 PM,02/13/2018 11:44:12 AM,POINT (-121.802798425166 37.2395196478315),13,Wednesday,Sexual Assault
834016298,S172860047,10/13/2017 04:06:24 AM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: N,,16200 Block ALUM ROCK AV,,SANTA CLARA COUNTY,CA,,,37.39227512972533,-121.81582552066513,02/12/2018 09:08:43 PM,02/13/2018 11:44:02 AM,POINT (-121.815825520665 37.3922751297253),4,Friday,Sexual Assault
834016249,S172860098,10/13/2017 09:39:17 AM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,4100 Block SIERRA RD,,SANTA CLARA COUNTY,CA,,,37.42016425725177,-121.78150082436855,02/12/2018 09:08:43 PM,02/13/2018 11:44:02 AM,POINT (-121.781500824369 37.4201642572518),9,Friday,Sexual Assault
834011419,S172980076,10/25/2017 08:29:53 AM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,400 Block SERRA MALL,,SANTA CLARA COUNTY,CA,,,37.42934857849024,-122.17048294762493,02/12/2018 09:07:18 PM,02/13/2018 11:42:47 AM,POINT (-122.170482947625 37.4293485784902),8,Wednesday,Sexual Assault
834010962,S172980558,10/25/2017 11:57:38 PM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,400 Block SERRA MALL,,SANTA CLARA COUNTY,CA,,,37.42812952171701,-122.1551283767366,02/12/2018 09:07:07 PM,02/13/2018 11:42:45 AM,POINT (-122.155128376737 37.428129521717),23,Wednesday,Sexual Assault
834025673,S173230341,11/19/2017 11:04:17 PM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,1 Block BLOCK S BASCOM AV,,SANTA CLARA COUNTY,CA,,,37.31493528754397,-121.93094108949506,02/12/2018 09:12:30 PM,02/13/2018 11:47:45 AM,POINT (-121.930941089495 37.314935287544),23,Sunday,Sexual Assault
834025634,S173240029,11/20/2017 06:22:29 AM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,1 Block BLOCK S BASCOM AV,,SANTA CLARA COUNTY,CA,,,37.31493528754397,-121.93094108949506,02/12/2018 09:12:30 PM,02/13/2018 11:47:44 AM,POINT (-121.930941089495 37.314935287544),6,Monday,Sexual Assault
834025046,S173250280,11/21/2017 03:16:16 PM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,1 Block BLOCK HOSPITAL PKWY,,SANTA CLARA COUNTY,CA,,,37.23951964783153,-121.802798425166,02/12/2018 09:12:22 PM,02/13/2018 11:47:40 AM,POINT (-121.802798425166 37.2395196478315),15,Tuesday,Sexual Assault
834024523,S173260365,11/22/2017 05:29:42 PM,RAPE,Call Type: 261    <br>Description: RAPE<br>Final Disposition: R,,2600 Block SIBELIUS AV,,SANTA CLARA COUNTY,CA,,,37.3223393959857,-121.81576359008687,02/12/2018 09:12:15 PM,02/13/2018 11:47:43 AM,POINT (-121.815763590087 37.3223393959857),17,Wednesday,Sexual Assault
